Complexity_level,text
L-T,[    New Information  - is I know that moss has very tiny thin roots I think because when i pick up moss I can't even see the roots of the moss- ]
L-T,[    New Information  - is that worms in the courtyard only come out when you lift some thing wet or when it rains then when the rain comes the worms come up from out of the dirt and i know i hav seen it .- ]
L-T,"[    New Information  - Moss grows and spreads called ""spores."" They're special reproductive cells that grow on moss. Since the spores are VERY light, the wind blows th spores away, creating more moss.- ]"
L-T,[    New Information  - mosses and ferns are eukaryotic which means they have nucleus.they also contain cell walls made of cellouse a fibrous and tough material- ]
L-T,[    New Information  - Newly hatched eggs become slaves and only Queens can lay eggs.- ]
L-T,[    New Information  - queen bess lay the eggs- ]
L-T,"[    New Information  - the mosquitos can spred a deathly illness though. So, if you see a moquito sucking out someone's blood, kill it.-]"
L-T,"[    New Information  - There are over 12,000 kinds of ants. Males have wings. Females don't have wings and when the queen dies the colony falls apart.- ]"
L-T,[    New Information  - When an ant builds a ant hill they make tunnelsin they ants hill like rooms- ]
L-T,"[    New Information  - When it's cold, Ants sleep through the winter. They can be frozen without harm. Ants also move their colonies deeper below the frost line. Ants also can sleep in logs and stumps.- ]"
L-T,"[    New Information  -ants bodys are divided into 3 main parts. head, thorax and abdomen- ]    
- ]"
L-T,"[    New Information some trees are very slow and takes 20 to30 years, some reach to full size 10-15 years.it's growth depends on what type of tree it is."
L-T,"[    Putting our knowledge together  - Ants sleep in the winter, they dig their colonies deeper below the frost line and can be frozen without harm.- ]"
L-T,$$$$$$$$Anthills can shelter thousands o ant$$$$$$$
L-T,a baby female ant eats special food and becomes a queen
L-T,A mousqutio is a arachnid so is a scopein and a spider.
L-T,"a small flowerless green plant of the divisionBryophyta, which comprises the mosses and liverworts."
L-T,"A swarm of army ants can kill 100,000 insects,spiders and even small animals in a day"
L-T,abiotic and biotic are other words for non-living and living.
L-T,Ad a midrib is...........: Alarge strengthened vein along the midline of a leaf.
L-T,"Adark greencolour with a tint ofyellow, like that of moss. darkmoss greencolour: A pale greyishgreencolor, like that of lichen."
L-T,Ant h hills are non living
L-T,ant hills are made of dirt clay and some times pine nedles!!!
L-T,Ant hills are nonliving
L-T,Ant hills are nonliving things people
L-T,Ant hills can also be built out of sand.
L-T,Ant might more than one at a time.
L-T,Anthills are nonliving!
L-T,"Anthony, mosquitos also kill the most people yearly out of any animal in the world."
L-T,"ants are a very light color when they hatch from the egg, but they grow darker as they get older."
L-T,ants eat fruity stuff like fruit and other stuff
L-T,Ants eat worms.
L-T,ants has recepters whitch could detect food or danger
L-T,Ants have been around Sens the Cretaceous period!
L-T,ants love sweet things such as fruit.
L-T,Ants make there ant hills out oit of dirtand make a hole
L-T,ants used ant hills for bad weather they alos used it for store food in ant hills.
L-T,ants will also eat threr ownkind whe the die
L-T,Are all beehives edible
L-T,Are all beehives eteble
L-T,Baby ants are light colored when they are babys and when they get older they get darker
L-T,Beehives ar nonliving!
L-T,Beehives are nonliving. The bees just live in which does not make the Beehive living.
L-T,Bees polinate flowers for other animals and us.
L-T,"Brydie, wolves do not live in the pine bush, they live in canada and the western Us"
L-T,Bryophyte is a moss
L-T,Daddy long legs areOPILIONE not spiders.
L-T,DID YOU KNOW THAT ANTS HAVE BEEN ON EARTH SENS DINASORS AND SURVIVED THE ICE AGE
L-T,dont let ants out and with a parant you can do experiments
L-T,Flora and I am doing a experiment with moss. We put moss that was half way dead in a cup filled with dirt inside the cup there is a plant which was detached from the ground with it's roots and we water it every 3 of 4 days.
L-T,grass hopers have 6 legs check your work please thanx
L-T,I already know that queen ants are made by eating a spcific type of food-weet food!
L-T,"I don't know, but lets both do some esearch and we'll figure it out!"
L-T,i found a video of a tree that grows 40 diffrent stone fruits the the way the man who made the tree was he got a branch from each fruit tree and put them together with plastic wrap and it took 3 years for the tree to grow and it growd all by itself
L-T,i have to say that penguins can't fly ecause there only home is the artic! and they have to stay there! also because they where built for the artic to!
L-T,i just found out that the plants take in co2 and let out oxegen which is what we breath in.
L-T,i just found out they give off oxegen into the air which is what we breath in .
